,image_id,storm_id,relative_time,ocean,wind_speed
1013,alq_201,alq,448200,1,30
1014,alq_202,alq,450002,1,30
1015,alq_203,alq,453600,1,30
1016,alq_204,alq,455400,1,30
1017,alq_205,alq,457200,1,30
1018,alq_206,alq,459000,1,30
1019,alq_207,alq,460800,1,30
1020,alq_208,alq,464402,1,30
1021,alq_209,alq,466201,1,30
1022,alq_210,alq,468001,1,30
1023,alq_211,alq,469801,1,30
1024,alq_212,alq,471601,1,30
1025,alq_213,alq,475201,1,30
1026,alq_214,alq,477001,1,29
1027,alq_215,alq,478802,1,29
1028,alq_216,alq,480601,1,28
1029,alq_217,alq,482401,1,28
1030,alq_218,alq,486003,1,27
1031,alq_219,alq,487802,1,27
1032,alq_220,alq,489601,1,26
1033,alq_221,alq,491401,1,26
1034,alq_222,alq,493202,1,25
1035,alq_223,alq,496802,1,25
1036,alq_224,alq,498601,1,25
1037,alq_225,alq,500401,1,25
1038,alq_226,alq,502202,1,25
1039,alq_227,alq,504001,1,25
1040,alq_228,alq,507600,1,25
1041,alq_229,alq,509400,1,25
1042,alq_230,alq,511200,1,25
1043,alq_231,alq,513000,1,25
1044,alq_232,alq,514800,1,25
1045,alq_233,alq,518400,1,25
1046,alq_234,alq,520200,1,25
1047,alq_235,alq,522001,1,25
1048,alq_236,alq,523800,1,25
1049,alq_237,alq,525600,1,25
1050,alq_238,alq,529200,1,25
1051,alq_239,alq,531000,1,25
1052,alq_240,alq,532800,1,25
1053,alq_241,alq,534600,1,25
1054,alq_242,alq,536402,1,25
1055,alq_243,alq,540000,1,25
1056,alq_244,alq,541800,1,25
1057,alq_245,alq,543600,1,25
1058,alq_246,alq,545400,1,25
1059,alq_247,alq,547200,1,25
1060,alq_248,alq,550802,1,25
1061,alq_249,alq,552601,1,25
1062,alq_250,alq,554401,1,25
1063,alq_251,alq,556202,1,25
1064,alq_252,alq,558001,1,25
1065,alq_253,alq,561602,1,25
1066,alq_254,alq,563401,1,25
1067,alq_255,alq,565201,1,25
1068,alq_256,alq,567001,1,25
1069,alq_257,alq,568801,1,25
1070,alq_258,alq,572401,1,25
1071,alq_259,alq,574201,1,25
1072,alq_260,alq,576002,1,25
1073,alq_261,alq,577801,1,25
1074,alq_262,alq,579601,1,25
1075,alq_263,alq,583201,1,25
1124,amd_019,amd,48598,1,30
1125,amd_020,amd,52200,1,30
1126,amd_021,amd,54000,1,30
1127,amd_022,amd,55800,1,30
1128,amd_023,amd,57600,1,30
1129,amd_024,amd,59400,1,30
1130,amd_025,amd,63000,1,30
1131,amd_026,amd,64800,1,30
1132,amd_027,amd,66600,1,30
1133,amd_028,amd,68400,1,30
1134,amd_029,amd,70200,1,30
1135,amd_030,amd,73800,1,30
1136,amd_031,amd,86400,1,29
1137,amd_032,amd,88200,1,29
1138,amd_033,amd,97198,1,27
1139,amd_034,amd,100799,1,26
1140,amd_035,amd,102598,1,25
1141,amd_036,amd,106198,1,25
1142,amd_037,amd,107998,1,25
1143,amd_038,amd,109798,1,25
1144,amd_039,amd,111598,1,25
1145,amd_040,amd,113399,1,25
1146,amd_041,amd,116998,1,25
1147,amd_042,amd,118798,1,25
1148,amd_043,amd,120598,1,25
1149,amd_044,amd,122398,1,25
1150,amd_045,amd,124198,1,25
1151,amd_046,amd,127799,1,25
1152,amd_047,amd,129598,1,24
1153,amd_048,amd,131399,1,24
1154,amd_049,amd,133199,1,23
1155,amd_050,amd,134998,1,23
1156,amd_051,amd,138600,1,22
1157,amd_052,amd,140400,1,22
1158,amd_053,amd,142200,1,21
1159,amd_054,amd,144000,1,21
1160,amd_055,amd,145800,1,20
1161,amd_056,amd,149400,1,20
1162,amd_057,amd,151200,1,20
1163,amd_058,amd,153000,1,20
1164,amd_059,amd,154800,1,20
1165,amd_060,amd,156600,1,20
1166,amd_061,amd,160200,1,20
1167,amd_062,amd,172800,1,20
1168,amd_063,amd,174600,1,20
1169,amd_064,amd,183599,1,20
1170,amd_065,amd,187199,1,20
1171,amd_066,amd,188998,1,20
1172,amd_067,amd,192599,1,20
1173,amd_068,amd,194398,1,20
1174,amd_069,amd,196199,1,20
1175,amd_070,amd,197999,1,20
1176,amd_071,amd,199798,1,20
1177,amd_072,amd,203398,1,20
1178,amd_073,amd,205199,1,20
1179,amd_074,amd,206999,1,20
1180,amd_075,amd,208798,1,20
1181,amd_076,amd,210599,1,20
1182,amd_077,amd,214198,1,20
1183,amd_078,amd,215999,1,20
1184,amd_079,amd,217799,1,20
1185,amd_080,amd,219599,1,20
1186,amd_081,amd,221399,1,20
1187,amd_082,amd,224999,1,20
1188,amd_083,amd,226798,1,20
1189,amd_084,amd,228599,1,20
1190,amd_085,amd,230398,1,20
1191,amd_086,amd,232199,1,20
1192,amd_087,amd,235798,1,20
1193,amd_088,amd,237598,1,20
1194,amd_089,amd,239399,1,20
1195,amd_090,amd,241198,1,20
1196,amd_091,amd,242998,1,20
1197,amd_092,amd,246598,1,20
1198,amd_093,amd,248398,1,20
1199,amd_094,amd,250198,1,20
1200,amd_095,amd,251998,1,20
1201,amd_096,amd,253799,1,20
1202,amd_097,amd,259200,1,20
1203,amd_098,amd,261000,1,20
1204,amd_099,amd,269998,1,20
1205,amd_100,amd,273599,1,20
1206,amd_101,amd,275399,1,20
1207,amd_102,amd,278998,1,20
1208,amd_103,amd,280798,1,20
1209,amd_104,amd,282598,1,20
1210,amd_105,amd,284398,1,20
1211,amd_106,amd,286199,1,20
1212,amd_107,amd,289799,1,20
1213,amd_108,amd,291598,1,20
1214,amd_109,amd,293399,1,20
1215,amd_110,amd,295199,1,20
1216,amd_111,amd,296998,1,20
1217,amd_112,amd,300599,1,20
1218,amd_113,amd,302398,1,20
1219,amd_114,amd,304198,1,20
1220,amd_115,amd,305999,1,20
1221,amd_116,amd,307798,1,20
1222,amd_117,amd,311400,1,20
1223,amd_118,amd,313200,1,20
1224,amd_119,amd,315000,1,20
1225,amd_120,amd,316800,1,20
1226,amd_121,amd,318600,1,20
1227,amd_122,amd,322200,1,20
1228,amd_123,amd,324000,1,20
1229,amd_124,amd,325800,1,20
1230,amd_125,amd,327601,1,20
1231,amd_126,amd,329400,1,20
1232,amd_127,amd,333000,1,20
1233,amd_128,amd,345600,1,20
1234,amd_129,amd,347400,1,20
1235,amd_130,amd,356398,1,20
1236,amd_131,amd,359999,1,20
1237,amd_132,amd,361798,1,20
1238,amd_133,amd,365399,1,20
1239,amd_134,amd,367199,1,20
1240,amd_135,amd,368999,1,20
1241,amd_136,amd,370798,1,20
1242,amd_137,amd,372598,1,20
1243,amd_138,amd,376198,1,20
1244,amd_139,amd,377998,1,20
1245,amd_140,amd,379798,1,20
1246,amd_141,amd,381599,1,20
1247,amd_142,amd,383399,1,20
1248,amd_143,amd,386999,1,20
1249,amd_144,amd,388799,1,20
1250,amd_145,amd,390599,1,20
1251,amd_146,amd,392399,1,20
1252,amd_147,amd,394199,1,20
1253,amd_148,amd,397801,1,20
1254,amd_149,amd,399601,1,20
1255,amd_150,amd,401400,1,20
1256,amd_151,amd,403200,1,20
1257,amd_152,amd,405000,1,20
1258,amd_153,amd,408600,1,20
1259,amd_154,amd,410400,1,20
1260,amd_155,amd,412200,1,20
1261,amd_156,amd,414000,1,20
1262,amd_157,amd,415800,1,20
1263,amd_158,amd,419400,1,20
1264,amd_159,amd,432000,1,20
1265,amd_160,amd,433800,1,20
1266,amd_161,amd,442799,1,20
1267,amd_162,amd,446398,1,20
1268,amd_163,amd,448199,1,20
1269,amd_164,amd,451799,1,20
1270,amd_165,amd,453599,1,20
1322,amn_033,amn,70201,2,45
1323,amn_034,amn,72001,2,45
1324,amn_035,amn,75601,2,45
1325,amn_036,amn,77401,2,45
1326,amn_037,amn,79201,2,45
1327,amn_038,amn,81001,2,45
1328,amn_039,amn,82801,2,45
1329,amn_040,amn,86401,2,45
1330,amn_041,amn,88201,2,46
1331,amn_042,amn,90001,2,46
1332,amn_043,amn,91801,2,46
1333,amn_044,amn,93601,2,47
1334,amn_045,amn,97201,2,48
1335,amn_046,amn,99001,2,48
1336,amn_047,amn,100801,2,49
1337,amn_048,amn,102601,2,49
1338,amn_049,amn,104403,2,49
1339,amn_050,amn,108000,2,50
1340,amn_051,amn,109800,2,50
1341,amn_052,amn,111600,2,50
1342,amn_053,amn,113400,2,50
1343,amn_054,amn,115200,2,50
1344,amn_055,amn,118800,2,50
1345,amn_056,amn,120599,2,50
1346,amn_057,amn,122400,2,50
1347,amn_058,amn,124200,2,50
1348,amn_059,amn,125999,2,50
1349,amn_060,amn,129600,2,50
1350,amn_061,amn,131400,2,49
1351,amn_062,amn,133200,2,49
1352,amn_063,amn,134999,2,49
1353,amn_064,amn,136799,2,48
1354,amn_065,amn,140400,2,47
1355,amn_066,amn,142199,2,47
1356,amn_067,amn,144000,2,46
1357,amn_068,amn,145799,2,46
1358,amn_069,amn,147601,2,46
1359,amn_070,amn,151201,2,45
1360,amn_071,amn,153001,2,46
1361,amn_072,amn,154801,2,46
1362,amn_073,amn,156601,2,46
1363,amn_074,amn,158401,2,47
1364,amn_075,amn,162001,2,48
1365,amn_076,amn,163801,2,48
1366,amn_077,amn,165601,2,49
1367,amn_078,amn,167401,2,49
1368,amn_079,amn,169201,2,49
1369,amn_080,amn,172800,2,50
1370,amn_081,amn,174601,2,50
1371,amn_082,amn,176400,2,50
1372,amn_083,amn,178201,2,50
1373,amn_084,amn,180001,2,50
1374,amn_085,amn,183601,2,50
1375,amn_086,amn,185401,2,50
1376,amn_087,amn,187201,2,50
1377,amn_088,amn,189001,2,50
1378,amn_089,amn,190804,2,50
1379,amn_090,amn,194400,2,50
1380,amn_091,amn,196200,2,50
1381,amn_092,amn,198000,2,50
1382,amn_093,amn,199800,2,50
1383,amn_094,amn,201599,2,50
1384,amn_095,amn,205200,2,50
1385,amn_096,amn,206999,2,50
1386,amn_097,amn,208799,2,50
1387,amn_098,amn,210600,2,50
1388,amn_099,amn,212400,2,50
1389,amn_100,amn,216000,2,50
1390,amn_101,amn,217800,2,51
1391,amn_102,amn,219600,2,51
1392,amn_103,amn,221400,2,51
1393,amn_104,amn,223200,2,52
1394,amn_105,amn,226800,2,53
1395,amn_106,amn,228600,2,53
1396,amn_107,amn,230399,2,54
1397,amn_108,amn,232199,2,54
1398,amn_109,amn,234001,2,54
1399,amn_110,amn,237601,2,55
1400,amn_111,amn,239401,2,55
1401,amn_112,amn,241201,2,55
1402,amn_113,amn,243001,2,55
1403,amn_114,amn,244801,2,55
1404,amn_115,amn,248401,2,55
1405,amn_116,amn,250201,2,55
1406,amn_117,amn,252001,2,55
1407,amn_118,amn,253801,2,55
1408,amn_119,amn,255601,2,55
1409,amn_120,amn,259201,2,55
1410,amn_121,amn,262801,2,54
1411,amn_122,amn,264601,2,54
1412,amn_123,amn,266401,2,53
1413,amn_124,amn,270001,2,52
1414,amn_125,amn,271801,2,52
1415,amn_126,amn,273601,2,51
1416,amn_127,amn,275401,2,51
1417,amn_128,amn,277205,2,51
1418,amn_129,amn,280800,2,50
1419,amn_130,amn,282600,2,49
1420,amn_131,amn,284399,2,49
1421,amn_132,amn,286199,2,49
1422,amn_133,amn,287999,2,48
1423,amn_134,amn,291599,2,47
1424,amn_135,amn,293399,2,47
1425,amn_136,amn,295200,2,46
1426,amn_137,amn,296999,2,46
1427,amn_138,amn,298800,2,46
1428,amn_139,amn,302400,2,45
1429,amn_140,amn,351001,2,55
1430,amn_141,amn,352801,2,55
1431,amn_142,amn,356401,2,55
1432,amn_143,amn,358201,2,55
1433,amn_144,amn,360001,2,55
1434,amn_145,amn,361801,2,55
1435,amn_146,amn,363606,2,55
1436,amn_147,amn,367199,2,55
1437,amn_148,amn,368999,2,55
1438,amn_149,amn,370799,2,55
1439,amn_150,amn,372600,2,55
1440,amn_151,amn,374399,2,55
1441,amn_152,amn,377999,2,55
1442,amn_153,amn,379800,2,55
1443,amn_154,amn,381600,2,55
1444,amn_155,amn,383400,2,55
1445,amn_156,amn,385200,2,55
1446,amn_157,amn,388800,2,55
1447,amn_158,amn,390600,2,55
1448,amn_159,amn,392400,2,55
1449,amn_160,amn,394199,2,55
1450,amn_161,amn,395999,2,55
1451,amn_162,amn,399599,2,55
1452,amn_163,amn,401399,2,55
1453,amn_164,amn,403199,2,55
1454,amn_165,amn,404999,2,55
1455,amn_166,amn,406804,2,55
1456,amn_167,amn,410401,2,55
1457,amn_168,amn,412201,2,55
1458,amn_169,amn,414001,2,55
1459,amn_170,amn,415801,2,55
1460,amn_171,amn,417601,2,55
1461,amn_172,amn,421201,2,55
1462,amn_173,amn,423001,2,55
1463,amn_174,amn,424801,2,55
1464,amn_175,amn,426601,2,55
1465,amn_176,amn,428401,2,55
1466,amn_177,amn,432001,2,55
1467,amn_178,amn,433801,2,54
1468,amn_179,amn,435601,2,54
1469,amn_180,amn,437401,2,54
1470,amn_181,amn,439201,2,53
1471,amn_182,amn,442801,2,52
1472,amn_183,amn,444601,2,52
1473,amn_184,amn,446400,2,51
1474,amn_185,amn,448201,2,51
1475,amn_186,amn,450007,2,51
1476,amn_187,amn,453599,2,50
1477,amn_188,amn,455400,2,49
1478,amn_189,amn,457200,2,49
1479,amn_190,amn,459003,2,49
1480,amn_191,amn,460801,2,48
1481,amn_192,amn,464400,2,47
1482,amn_193,amn,466200,2,47
1483,amn_194,amn,468000,2,46
1484,amn_195,amn,469800,2,46
1485,amn_196,amn,471600,2,46
1486,amn_197,amn,475199,2,45
1487,amn_198,amn,476999,2,44
1488,amn_199,amn,478800,2,44
1489,amn_200,amn,480600,2,44
1490,amn_201,amn,482399,2,43
1491,amn_202,amn,486000,2,42
1492,amn_203,amn,487800,2,42
1493,amn_204,amn,489600,2,41
1494,amn_205,amn,491400,2,41
1495,amn_206,amn,493205,2,41
1496,amn_207,amn,496801,2,40
1497,amn_208,amn,498601,2,39
1498,amn_209,amn,500401,2,39
1499,amn_210,amn,502201,2,39
1500,amn_211,amn,504001,2,38
1501,amn_212,amn,507601,2,37
1502,amn_213,amn,509401,2,37
1503,amn_214,amn,511201,2,36
1504,amn_215,amn,513001,2,36
1505,amn_216,amn,514801,2,36
1506,amn_217,amn,518401,2,35
1507,amn_218,amn,520201,2,35
1508,amn_219,amn,522001,2,35
1509,amn_220,amn,523801,2,35
1510,amn_221,amn,525601,2,35
1511,amn_222,amn,529201,2,35
1512,amn_223,amn,531001,2,35
1513,amn_224,amn,532801,2,35
1514,amn_225,amn,534601,2,35
1515,amn_226,amn,536401,2,35
1516,amn_227,amn,539999,2,35
1517,amn_228,amn,541800,2,35
1518,amn_229,amn,543600,2,35
1519,amn_230,amn,545400,2,35
1520,amn_231,amn,547199,2,35
1521,amn_232,amn,550801,2,35
1522,amn_233,amn,552604,2,35
1523,amn_234,amn,554400,2,35
1524,amn_235,amn,556199,2,35
1525,amn_236,amn,558000,2,35
1526,amn_237,amn,561599,2,35
1527,amn_238,amn,563399,2,35
1528,amn_239,amn,565199,2,35
1529,amn_240,amn,567000,2,35
1530,amn_241,amn,568799,2,35
1531,amn_242,amn,572400,2,35
1532,amn_243,amn,574200,2,35
1533,amn_244,amn,576000,2,35
1534,amn_245,amn,577800,2,35
1535,amn_246,amn,579606,2,35
1536,amn_247,amn,583200,2,35
1537,amn_248,amn,585001,2,35
1538,amn_249,amn,586801,2,35
1539,amn_250,amn,588601,2,35
1540,amn_251,amn,590401,2,35
1541,amn_252,amn,594001,2,35
1542,amn_253,amn,595801,2,35
1543,amn_254,amn,597601,2,35
1544,amn_255,amn,599401,2,35
1545,amn_256,amn,601201,2,35
1546,amn_257,amn,604801,2,35
1547,amn_258,amn,606601,2,34
1548,amn_259,amn,608401,2,34
1549,amn_260,amn,610201,2,34
1550,amn_261,amn,612001,2,33
1551,amn_262,amn,615601,2,32
1552,amn_263,amn,617401,2,32
1553,amn_264,amn,619200,2,31
1554,amn_265,amn,621001,2,31
1555,amn_266,amn,622802,2,31
1556,amn_267,amn,626399,2,30
1557,amn_268,amn,628200,2,30
1558,amn_269,amn,630000,2,30
1559,amn_270,amn,631800,2,30
1560,amn_271,amn,633600,2,30
1561,amn_272,amn,637199,2,30
1562,amn_273,amn,639007,2,30
1563,amn_274,amn,640801,2,30
1564,amn_275,amn,642602,2,30
1565,amn_276,amn,644399,2,30
1566,amn_277,amn,648000,2,30
1567,amn_278,amn,649800,2,29
1568,amn_279,amn,651600,2,29
1569,amn_280,amn,653400,2,29
1570,amn_281,amn,655200,2,28
1571,amn_282,amn,658800,2,27
1572,amn_283,amn,660600,2,27
1573,amn_284,amn,662400,2,26
1574,amn_285,amn,664200,2,26
1575,amn_286,amn,666001,2,26
1576,amn_287,amn,669600,2,25
1577,amn_288,amn,671401,2,25
1578,amn_289,amn,673201,2,25
1579,amn_290,amn,675001,2,25
1580,amn_291,amn,676801,2,25
1581,amn_292,amn,680401,2,25
1582,amn_293,amn,682201,2,25
1583,amn_294,amn,684001,2,25
1620,amw_004,amw,7200,2,27
1621,amw_005,amw,10800,2,28
1622,amw_006,amw,23398,2,31
1623,amw_007,amw,25199,2,32
1624,amw_008,amw,37799,2,38
1625,amw_009,amw,39598,2,39
1626,amw_010,amw,43199,2,40
1627,amw_011,amw,44999,2,41
1628,amw_012,amw,46799,2,42
1629,amw_013,amw,48599,2,43
1630,amw_014,amw,50399,2,44
1631,amw_015,amw,53999,2,45
1632,amw_016,amw,55799,2,46
1633,amw_017,amw,57599,2,47
1634,amw_018,amw,59618,2,48
1635,amw_019,amw,61207,2,49
1636,amw_020,amw,64800,2,50
1637,amw_021,amw,66600,2,51
1638,amw_022,amw,68400,2,51
1639,amw_023,amw,70200,2,51
1640,amw_024,amw,72000,2,52
1641,amw_025,amw,75600,2,53
1642,amw_026,amw,77400,2,53
1649,amz_003,amz,5401,2,34
1650,amz_004,amz,9001,2,35
1651,amz_005,amz,86401,2,61
1652,amz_006,amz,88200,2,61
1653,amz_007,amz,90000,2,61
1654,amz_008,amz,91800,2,62
1655,amz_009,amz,95401,2,63
1656,amz_010,amz,108001,2,66
1657,amz_011,amz,109801,2,66
1658,amz_012,amz,111601,2,66
1659,amz_013,amz,113401,2,67
1660,amz_014,amz,117001,2,68
1661,amz_015,amz,172801,2,64
1662,amz_016,amz,174600,2,64
1663,amz_017,amz,176400,2,64
1664,amz_018,amz,178201,2,63
1665,amz_019,amz,181801,2,62
1666,amz_020,amz,194401,2,59
1667,amz_021,amz,196201,2,58
1668,amz_022,amz,198001,2,57
1689,ang_018,ang,68397,2,30
1690,ang_019,ang,71997,2,30
1691,ang_020,ang,75597,2,30
1692,ang_021,ang,79197,2,30
1693,ang_022,ang,82797,2,30
1694,ang_023,ang,86397,2,35
1695,ang_024,ang,89997,2,35
1696,ang_025,ang,93597,2,35
1697,ang_026,ang,97197,2,35
1698,ang_027,ang,100797,2,35
1699,ang_028,ang,104396,2,35
1700,ang_029,ang,107996,2,40
1701,ang_030,ang,111596,2,40
1702,ang_031,ang,115196,2,40
1703,ang_032,ang,118796,2,40
1704,ang_033,ang,122396,2,40
1705,ang_034,ang,125996,2,40
1706,ang_035,ang,129596,2,45
1707,ang_036,ang,133196,2,45
1708,ang_037,ang,136796,2,45
1709,ang_038,ang,140396,2,45
1710,ang_039,ang,143996,2,45
1711,ang_040,ang,151196,2,50
1712,ang_041,ang,154796,2,50
1713,ang_042,ang,158396,2,50
1714,ang_043,ang,161996,2,50
1715,ang_044,ang,165596,2,50
1716,ang_045,ang,169196,2,50
1717,ang_046,ang,172796,2,55
1718,ang_047,ang,176396,2,55
1719,ang_048,ang,179996,2,55
1720,ang_049,ang,183596,2,55
1721,ang_050,ang,187196,2,55
1722,ang_051,ang,190796,2,55
1723,ang_052,ang,194396,2,60
1724,ang_053,ang,197996,2,60
1725,ang_054,ang,201596,2,60
1726,ang_055,ang,205196,2,60
1727,ang_056,ang,208796,2,60
1728,ang_057,ang,212396,2,60
1729,ang_058,ang,215996,2,65
1730,ang_059,ang,219596,2,65
1731,ang_060,ang,223196,2,65
1732,ang_061,ang,226796,2,65
1733,ang_062,ang,230396,2,65
1734,ang_063,ang,237596,2,65
1735,ang_064,ang,241196,2,65
1736,ang_065,ang,244796,2,65
1737,ang_066,ang,248396,2,65
1738,ang_067,ang,251996,2,65
1739,ang_068,ang,255596,2,65
1740,ang_069,ang,259196,2,65
1741,ang_070,ang,262796,2,65
1742,ang_071,ang,266396,2,65
1743,ang_072,ang,269996,2,65
1744,ang_073,ang,273596,2,65
1745,ang_074,ang,277196,2,65
1746,ang_075,ang,280796,2,65
1747,ang_076,ang,284396,2,65
1748,ang_077,ang,287996,2,65
1749,ang_078,ang,291596,2,65
1750,ang_079,ang,295196,2,65
1751,ang_080,ang,298796,2,65
1752,ang_081,ang,302396,2,60
1753,ang_082,ang,305995,2,60
1754,ang_083,ang,309595,2,60
1755,ang_084,ang,313195,2,60
1756,ang_085,ang,316795,2,60
1757,ang_086,ang,323996,2,60
1758,ang_087,ang,327596,2,60
1759,ang_088,ang,331196,2,60
1760,ang_089,ang,334796,2,60
1761,ang_090,ang,338396,2,60
1762,ang_091,ang,341996,2,60
1763,ang_092,ang,345596,2,60
1764,ang_093,ang,349196,2,60
1765,ang_094,ang,352796,2,60
1766,ang_095,ang,356396,2,60
1767,ang_096,ang,359995,2,60
1768,ang_097,ang,363595,2,60
1769,ang_098,ang,367195,2,60
1770,ang_099,ang,370795,2,60
1771,ang_100,ang,374395,2,60
1772,ang_101,ang,377995,2,60
1773,ang_102,ang,381595,2,60
1774,ang_103,ang,385195,2,60
1775,ang_104,ang,388795,2,55
1776,ang_105,ang,392395,2,55
1777,ang_106,ang,395995,2,55
1778,ang_107,ang,399595,2,55
1779,ang_108,ang,403195,2,55
1780,ang_109,ang,410395,2,55
1781,ang_110,ang,413995,2,55
1782,ang_111,ang,417595,2,55
1783,ang_112,ang,421195,2,55
1784,ang_113,ang,424795,2,55
1785,ang_114,ang,428395,2,55
1786,ang_115,ang,431995,2,55
1787,ang_116,ang,435595,2,55
1788,ang_117,ang,439195,2,55
1789,ang_118,ang,442795,2,55
1790,ang_119,ang,446395,2,55
1791,ang_120,ang,449995,2,55
1792,ang_121,ang,453595,2,50
1793,ang_122,ang,457195,2,50
1794,ang_123,ang,460795,2,50
1795,ang_124,ang,464395,2,50
1796,ang_125,ang,467995,2,50
1797,ang_126,ang,471595,2,50
1798,ang_127,ang,475195,2,45
1799,ang_128,ang,478795,2,45
1800,ang_129,ang,482395,2,45
1801,ang_130,ang,485995,2,45
1802,ang_131,ang,489595,2,45
1803,ang_132,ang,496795,2,40
1804,ang_133,ang,500395,2,40
1805,ang_134,ang,503995,2,40
1806,ang_135,ang,507595,2,40
1807,ang_136,ang,511195,2,40
1808,ang_137,ang,514795,2,40
1809,ang_138,ang,518395,2,40
1810,ang_139,ang,521995,2,40
1811,ang_140,ang,525595,2,40
1812,ang_141,ang,529195,2,40
1813,ang_142,ang,532795,2,40
1814,ang_143,ang,536395,2,40
1815,ang_144,ang,539995,2,35
1816,ang_145,ang,543595,2,35
1817,ang_146,ang,547195,2,35
1818,ang_147,ang,550795,2,35
1819,ang_148,ang,554395,2,35
1820,ang_149,ang,557995,2,35
1821,ang_150,ang,561595,2,35
1822,ang_151,ang,565195,2,35
1823,ang_152,ang,568795,2,35
1824,ang_153,ang,572395,2,35
1825,ang_154,ang,575995,2,35
1826,ang_155,ang,583195,2,35
1848,ano_004,ano,7199,2,40
1849,ano_005,ano,10800,2,40
1850,ano_006,ano,12600,2,40
1851,ano_007,ano,14399,2,40
1852,ano_008,ano,16199,2,40
1853,ano_009,ano,17998,2,40
1854,ano_010,ano,21598,2,40
1855,ano_011,ano,23398,2,40
1856,ano_012,ano,25200,2,40
1857,ano_013,ano,27000,2,40
1858,ano_014,ano,28799,2,40
1859,ano_015,ano,32398,2,40
1860,ano_016,ano,34198,2,40
1861,ano_017,ano,35998,2,40
1862,ano_018,ano,37798,2,40
1863,ano_019,ano,39598,2,40
1864,ano_020,ano,43198,2,40
1865,ano_021,ano,44999,2,41
1866,ano_022,ano,46798,2,41
1867,ano_023,ano,48598,2,41
1868,ano_024,ano,50398,2,42
1869,ano_025,ano,53998,2,43
1870,ano_026,ano,55799,2,43
1871,ano_027,ano,57598,2,44
1883,aoe_008,aoe,28800,1,30
1884,aoe_009,aoe,32400,1,30
1885,aoe_010,aoe,36000,1,30
1886,aoe_011,aoe,39600,1,30
1887,aoe_012,aoe,43200,1,35
1888,aoe_013,aoe,46800,1,35
1889,aoe_014,aoe,50400,1,35
1890,aoe_015,aoe,54000,1,35
1891,aoe_016,aoe,57600,1,35
1892,aoe_017,aoe,61200,1,35
1893,aoe_018,aoe,64800,1,40
1894,aoe_019,aoe,68400,1,40
1895,aoe_020,aoe,72000,1,40
1896,aoe_021,aoe,75600,1,40
1897,aoe_022,aoe,79200,1,40
1898,aoe_023,aoe,82800,1,40
1899,aoe_024,aoe,86400,1,40
1900,aoe_025,aoe,90000,1,40
1901,aoe_026,aoe,93600,1,40
1902,aoe_027,aoe,97200,1,40
1903,aoe_028,aoe,100800,1,40
1904,aoe_029,aoe,104400,1,40
1905,aoe_030,aoe,108000,1,35
1906,aoe_031,aoe,111600,1,35
1907,aoe_032,aoe,115200,1,35
1908,aoe_033,aoe,118800,1,35
1909,aoe_034,aoe,122400,1,35
1910,aoe_035,aoe,126001,1,35
1911,aoe_036,aoe,129601,1,30
1912,aoe_037,aoe,133201,1,30
1913,aoe_038,aoe,136801,1,30
1914,aoe_039,aoe,140401,1,30
1915,aoe_040,aoe,144001,1,30
1916,aoe_041,aoe,147601,1,30
1917,aoe_042,aoe,151201,1,25
1918,aoe_043,aoe,154801,1,25
1919,aoe_044,aoe,158401,1,25
1920,aoe_045,aoe,162001,1,25
1921,aoe_046,aoe,165601,1,25
1922,aoe_047,aoe,169201,1,25
1923,aoe_048,aoe,172801,1,20
1924,aoe_049,aoe,176401,1,20
1925,aoe_050,aoe,180001,1,20
1926,aoe_051,aoe,183601,1,20
1927,aoe_052,aoe,187201,1,20
1928,aoe_053,aoe,190801,1,20
1929,aoe_054,aoe,194401,1,20
1930,aoe_055,aoe,198001,1,20
1931,aoe_056,aoe,201601,1,20
1932,aoe_057,aoe,205201,1,20
1933,aoe_058,aoe,208801,1,20
1934,aoe_059,aoe,212401,1,20
1935,aoe_060,aoe,216001,1,15
1936,aoe_061,aoe,219601,1,15
1937,aoe_062,aoe,223201,1,15
1938,aoe_063,aoe,226801,1,15
1939,aoe_064,aoe,230401,1,15
1940,aoe_065,aoe,234001,1,15
1941,aoe_066,aoe,237602,1,15
1942,aoe_067,aoe,241201,1,15
1943,aoe_068,aoe,244801,1,15
1944,aoe_069,aoe,248402,1,15
1945,aoe_070,aoe,252002,1,15
1955,aox_002,aox,3600,2,30
1956,aox_003,aox,66600,2,35
1957,aox_004,aox,68402,2,35
1958,aox_005,aox,81000,2,35
1959,aox_006,aox,82800,2,35
1960,aox_007,aox,86400,2,35
1961,aox_008,aox,88199,2,35
1974,aph_011,aph,43199,2,35
1975,aph_012,aph,44999,2,35
1976,aph_013,aph,46799,2,35
1977,aph_014,aph,48598,2,35
1978,aph_015,aph,50399,2,35
1979,aph_016,aph,53998,2,35
1980,aph_017,aph,55799,2,35
1981,aph_018,aph,57599,2,35
1982,aph_019,aph,59399,2,35
1983,aph_020,aph,61200,2,35
1984,aph_021,aph,64800,2,35
1985,aph_022,aph,66600,2,35
1986,aph_023,aph,68400,2,35
1987,aph_024,aph,70200,2,35
1988,aph_025,aph,72000,2,35
1989,aph_026,aph,75600,2,35
1990,aph_027,aph,77400,2,35
1991,aph_028,aph,79200,2,35
1992,aph_029,aph,81000,2,35
1993,aph_030,aph,82800,2,35
1994,aph_031,aph,86400,2,35
1995,aph_032,aph,88200,2,36
